DATE,TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_PEDESTRIANS_KILLED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_CYCLIST_KILLED,NUMBER_OF_MOTORIST_INJURED,NUMBER_OF_MOTORIST_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,UNIQUE_KEY,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,VEHICLE_TYPE_CODE_3,VEHICLE_TYPE_CODE_4,VEHICLE_TYPE_CODE_5
04/09/2018,10:30,,,40.694035,-73.72679,"(40.694035, -73.72679)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3877926,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,10:30,,,,,,UTOPIA PARKWAY                  ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878459,PASSENGER VEHICLE,RMP V,,,
04/09/2018,10:30,,,40.86808,-73.93168,"(40.86808, -73.93168)",HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3878627,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:33,MANHATTAN,10021,40.77437,-73.963554,"(40.77437, -73.963554)",EAST 76 STREET                  ,MADISON AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3878573,PICK-UP TRUCK,,,,
04/09/2018,10:37,BRONX,10451,40.813957,-73.93134,"(40.813957, -73.93134)",,,255       EXTERIOR STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3879037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,10:45,QUEENS,11354,40.768166,-73.82422,"(40.768166, -73.82422)",PARSONS BOULEVARD               ,33 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3877905,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:49,,,40.674572,-73.96314,"(40.674572, -73.96314)",STERLING PLACE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3879247,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,10:50,BRONX,10462,40.835102,-73.84871,"(40.835102, -73.84871)",WESTCHESTER AVENUE              ,HAVEMEYER AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3877756,TAXI,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:55,BROOKLYN,11203,40.65049,-73.93417,"(40.65049, -73.93417)",,,462       EAST 46 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3877732,RF,PASSENGER VEHICLE,,,
04/09/2018,10:55,,,,,,GRAND CENTRAL PARKWAY           ,EPSOM COURSE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3879688,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/09/2018,10:55,QUEENS,11358,40.757732,-73.79404,"(40.757732, -73.79404)",NORTHERN BOULEVARD              ,172 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3878002,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,10:58,BROOKLYN,11230,40.62028,-73.969734,"(40.62028, -73.969734)",,,1157      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3877663,VN,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:00,BRONX,10468,40.862534,-73.89708,"(40.862534, -73.89708)",EAST FORDHAM ROAD               ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878098,TK,TK,,,
04/09/2018,11:00,QUEENS,11354,40.76465,-73.823494,"(40.76465, -73.823494)",PARSONS BOULEVARD               ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878011,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,11:00,QUEENS,11414,40.66355,-73.84097,"(40.66355, -73.84097)",,,156-40    CROSS BAY BOULEVARD           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3877947,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:00,QUEENS,11418,40.69448,-73.83574,"(40.69448, -73.83574)",,,111-12    91 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878176,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,11:00,STATEN ISLAND,10314,40.580616,-74.152534,"(40.580616, -74.152534)",RICHMOND HILL ROAD              ,FOREST HILL ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3877749,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:00,,,40.67803,-73.94057,"(40.67803, -73.94057)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877731,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:00,,,40.73986,-73.89945,"(40.73986, -73.89945)",GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3877890,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:00,,,40.661385,-73.95362,"(40.661385, -73.95362)",ROGERS AVENUE                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3877944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:05,QUEENS,11377,40.754288,-73.89736,"(40.754288, -73.89736)",,,69-02     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,,,,,,3878499,,,,,
02/09/2018,9:30,,,,,,49 PLACE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3843202,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,11:09,BROOKLYN,11219,40.62986,-73.99593,"(40.62986, -73.99593)",,,5707      NEW UTRECHT AVENUE            ,0,0,0,0,0,0,0,0,Turning Improperly,Following Too Closely,,,,3877665,PASSENGER VEHICLE,TAXI,,,
04/09/2018,11:10,BRONX,10468,40.861347,-73.897736,"(40.861347, -73.897736)",GRAND CONCOURSE                 ,EAST 188 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3878407,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:10,BROOKLYN,11213,40.667294,-73.93625,"(40.667294, -73.93625)",,,1559      PRESIDENT STREET              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878690,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,11:11,BRONX,10468,40.868336,-73.90127,"(40.868336, -73.90127)",,,100       WEST KINGSBRIDGE ROAD         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879706,PASSENGER VEHICLE,BU,,,
04/09/2018,11:15,QUEENS,11372,40.75367,-73.873665,"(40.75367, -73.873665)",34 ROAD                         ,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878626,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:15,,,40.769333,-73.83019,"(40.769333, -73.83019)",138 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878001,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,11:15,,,40.5743,-73.98867,"(40.5743, -73.98867)",SURF AVENUE                     ,WEST 22 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877652,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:15,,,40.79611,-73.96145,"(40.79611, -73.96145)",WEST 103 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3879739,PASSENGER VEHICLE,,,,
04/09/2018,11:15,,,40.760254,-73.967545,"(40.760254, -73.967545)",,,EAST 57 STREET                          ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3879848,TAXI,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:20,,,40.870346,-73.9044,"(40.870346, -73.9044)",WEST KINGSBRIDGE ROAD           ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878518,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:30,BRONX,10452,40.83767,-73.91921,"(40.83767, -73.91921)",EAST 169 STREET                 ,GERARD AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3877753,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:30,BROOKLYN,11231,40.68087,-73.99888,"(40.68087, -73.99888)",CLINTON STREET                  ,1 PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3878019,PASSENGER VEHICLE,FREIG,,,
04/09/2018,11:30,MANHATTAN,10021,40.766167,-73.954254,"(40.766167, -73.954254)",YORK AVENUE                     ,EAST 71 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879219,TK,TAXI,,,
04/09/2018,11:30,MANHATTAN,10035,40.804695,-73.93821,"(40.804695, -73.93821)",,,120       EAST 125 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878153,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,11:30,QUEENS,11378,40.800262,-73.9525,"(40.800262, -73.9525)",,,56-71     49 PLACE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3878044,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/09/2018,11:30,,,40.761486,-73.96062,"(40.761486, -73.96062)",1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878649,PASSENGER VEHICLE,TAXI,,,
04/09/2018,11:30,,,40.612293,-74.03412,"(40.612293, -74.03412)",4 AVENUE                        ,101 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878651,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/09/2018,11:30,,,40.83569,-73.86857,"(40.83569, -73.86857)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3877936,TAXI,DS,,,
04/09/2018,11:30,,,40.75484,-73.98412,"(40.75484, -73.98412)",WEST 42 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878455,TAXI,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:32,,,,,,WEST 40 STREET                  ,WEST STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3878840,PASSENGER VEHICLE,TK,,,
04/09/2018,11:33,BRONX,10453,40.85154,-73.918335,"(40.85154, -73.918335)",POPHAM AVENUE                   ,PALISADE PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878550,PASSENGER VEHICLE,,,,
04/09/2018,11:33,MANHATTAN,10016,40.746536,-73.985954,"(40.746536, -73.985954)",WEST 31 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878403,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:34,QUEENS,11418,40.691795,-73.84376,"(40.691795, -73.84376)",102 STREET                      ,91 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877837,PASSENGER VEHICLE,,,,
04/09/2018,11:40,BRONX,10454,40.806164,-73.909134,"(40.806164, -73.909134)",EAST 141 STREET                 ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877802,DS,PASSENGER VEHICLE,,,
04/09/2018,11:40,BROOKLYN,11211,40.709755,-73.95707,"(40.709755, -73.95707)",MARCY AVENUE                    ,SOUTH 4 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878418,TK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:40,,,40.579372,-74.16948,"(40.579372, -74.16948)",RICHMOND AVENUE                 ,PLATINUM AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Reaction to Other Uninvolved Vehicle,,,,3877721,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:45,BRONX,10465,40.82378,-73.836426,"(40.82378, -73.836426)",,,815       HUTCHINSON RIVER PARKWAY      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878921,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,11:45,,,40.65263,-74.00618,"(40.65263, -74.00618)",4 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877987,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,11:45,BROOKLYN,11221,40.68865,-73.929375,"(40.68865, -73.929375)",,,864       GATES AVENUE                  ,1,0,1,0,0,0,0,0,Unspecified,,,,,3877774,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,11:48,BROOKLYN,11207,40.68109,-73.90338,"(40.68109, -73.90338)",BUSHWICK AVENUE                 ,STEWART STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3878198,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,11:50,BROOKLYN,11224,40.579857,-73.97255,"(40.579857, -73.97255)",,,505       NEPTUNE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:50,,,40.752316,-73.8324,"(40.752316, -73.8324)",AVERY AVENUE                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878006,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:50,,,40.798256,-73.82744,"(40.798256, -73.82744)",BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3877693,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,11:52,,,40.783306,-73.952805,"(40.783306, -73.952805)",EAST 92 STREET                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3877678,TAXI,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:00,BROOKLYN,11207,40.677208,-73.89723,"(40.677208, -73.89723)",FULTON STREET                   ,PENNSYLVANIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878253,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:00,QUEENS,11365,40.739975,-73.7962,"(40.739975, -73.7962)",,,59-16     174 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3878616,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,12:00,QUEENS,11373,,,,,,4252      79 STREET                     ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878431,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:00,QUEENS,11418,40.702362,-73.81845,"(40.702362, -73.81845)",,,134-20    JAMAICA AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877787,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:00,,,40.88613,-73.91253,"(40.88613, -73.91253)",WEST 235 STREET                 ,HUDSON PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878520,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:00,BROOKLYN,11226,40.64701,-73.96262,"(40.64701, -73.96262)",EAST 18 STREET                  ,ALBEMARLE ROAD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3878388,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,12:00,BROOKLYN,11237,40.704742,-73.86016,"(40.704742, -73.86016)",KNICKERBOCKER AVENUE            ,GEORGE STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3879004,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:03,QUEENS,11375,40.71619,-73.857056,"(40.71619, -73.857056)",SELFRIDGE STREET                ,KESSEL STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3877937,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:06,BROOKLYN,11218,40.640022,-73.98229,"(40.640022, -73.98229)",,,1420      37 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877669,PASSENGER VEHICLE,TK,,,
04/09/2018,12:07,MANHATTAN,10016,40.741642,-73.97817,"(40.741642, -73.97817)",2 AVENUE                        ,EAST 29 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3879345,PICK-UP TRUCK,PICK-UP TRUCK,,,
04/09/2018,12:10,,,40.73374,-74.0063,"(40.73374, -74.0063)",HUDSON STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3879228,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:13,,,,,,PELHAM PARKWAY SOUTH            ,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878205,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:14,BROOKLYN,11228,40.610588,-74.01274,"(40.610588, -74.01274)",BAY 7 STREET                    ,BENSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878294,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:20,BROOKLYN,11236,40.642616,-73.91734,"(40.642616, -73.91734)",EAST 83 STREET                  ,PRESTON COURT,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3877636,TK,PASSENGER VEHICLE,,,
04/09/2018,12:20,QUEENS,11691,40.607777,-73.75245,"(40.607777, -73.75245)",NAMEOKE AVENUE                  ,REDFERN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3878621,VN,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:20,,,40.739162,-73.78556,"(40.739162, -73.78556)",188 STREET                      ,64 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878686,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:20,,,40.65749,-73.893074,"(40.65749, -73.893074)",ALABAMA AVENUE                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,,,,,,3878247,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,12:30,MANHATTAN,10019,40.76249,-73.97495,"(40.76249, -73.97495)",,,2         WEST 56 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877791,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:30,QUEENS,11354,40.763588,-73.83603,"(40.763588, -73.83603)",COLLEGE POINT BOULEVARD         ,35 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3878018,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:30,QUEENS,11373,40.745228,-73.882576,"(40.745228, -73.882576)",PETTIT AVENUE                   ,JUDGE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879156,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:30,,,40.742657,-73.846214,"(40.742657, -73.846214)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877605,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,12:30,,,40.856842,-73.83236,"(40.856842, -73.83236)",HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878492,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:30,BROOKLYN,11207,40.677208,-73.89723,"(40.677208, -73.89723)",PENNSYLVANIA AVENUE             ,FULTON STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3878246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,12:30,BRONX,10453,40.85592,-73.9172,"(40.85592, -73.9172)",CEDAR AVENUE                    ,WEST 179 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877899,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,12:35,,,40.76465,-73.823494,"(40.76465, -73.823494)",NORTHERN BOULEVARD              ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3877697,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,12:37,MANHATTAN,10022,40.75928,-73.959274,"(40.75928, -73.959274)",YORK AVENUE                     ,EAST 60 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3879118,PASSENGER VEHICLE,VAN,,,
04/09/2018,12:45,BROOKLYN,11209,40.61859,-74.02871,"(40.61859, -74.02871)",5 AVENUE                        ,91 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878643,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,12:45,QUEENS,11356,40.784657,-73.85202,"(40.784657, -73.85202)",,,115-10    14 ROAD                       ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878003,PASSENGER VEHICLE,,,,
04/09/2018,12:45,MANHATTAN,10006,40.70625,-74.01296,"(40.70625, -74.01296)",,,39        BROADWAY                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3877870,PASSENGER VEHICLE,VAN,,,
04/09/2018,12:55,QUEENS,11355,40.750706,-73.82322,"(40.750706, -73.82322)",45 AVENUE                       ,COLDEN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3878016,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,12:55,BROOKLYN,11226,40.65217,-73.96141,"(40.65217, -73.96141)",CATON AVENUE                    ,OCEAN AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3879199,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:00,BRONX,10473,40.824207,-73.87529,"(40.824207, -73.87529)",MANOR AVENUE                    ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878586,PICK-UP TRUCK,TR,,,
04/09/2018,13:00,BROOKLYN,11218,40.642845,-73.97826,"(40.642845, -73.97826)",EAST 2 STREET                   ,BEVERLEY ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3879024,PASSENGER VEHICLE,,,,
04/09/2018,13:00,BROOKLYN,11226,40.649254,-73.960846,"(40.649254, -73.960846)",,,555       OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878365,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:00,QUEENS,11414,40.664192,-73.841125,"(40.664192, -73.841125)",CROSS BAY BOULEVARD             ,156 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Reaction to Other Uninvolved Vehicle,,,,3877948,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,13:00,,,,,,EAST 74 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877695,TT,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:10,BRONX,10465,40.811764,-73.807526,"(40.811764, -73.807526)",,,1         BEECH PLACE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878504,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,13:10,MANHATTAN,10010,40.74026,-73.990524,"(40.74026, -73.990524)",5 AVENUE                        ,EAST 21 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3877522,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:10,,,40.800552,-73.958206,"(40.800552, -73.958206)",WEST 110 STREET                 ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3879568,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,13:15,QUEENS,11414,40.663944,-73.84105,"(40.663944, -73.84105)",,,156-01    CROSS BAY BOULEVARD           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3879211,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/09/2018,13:20,BROOKLYN,11201,40.69768,-73.98703,"(40.69768, -73.98703)",CONCORD STREET                  ,JAY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3878689,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:20,MANHATTAN,10029,40.799103,-73.94278,"(40.799103, -73.94278)",,,108       EAST 116 STREET               ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3879855,PICK-UP TRUCK,VN,,,
04/09/2018,13:20,MANHATTAN,10036,40.754684,-73.984245,"(40.754684, -73.984245)",,,1095      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878456,TK,TAXI,,,
04/09/2018,13:21,BRONX,10463,40.88243,-73.902306,"(40.88243, -73.902306)",,,5716      BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3878826,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,13:25,BROOKLYN,11225,40.655632,-73.95987,"(40.655632, -73.95987)",FLATBUSH AVENUE                 ,PARKSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877863,SPORT UTILITY / STATION WAGON,DS,,,
04/09/2018,13:25,MANHATTAN,10019,,,,CENTRAL PARK SOUTH              ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3877706,SPORT UTILITY / STATION WAGON,,,,
04/09/2018,13:26,MANHATTAN,10003,40.735138,-73.99156,"(40.735138, -73.99156)",,,40        EAST 14 STREET                ,1,0,1,0,0,0,0,0,,,,,,3877657,,,,,
04/09/2018,13:30,BROOKLYN,11208,40.66546,-73.87207,"(40.66546, -73.87207)",,,852       LOGAN STREET                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878252,DS,DS,,,
